,Fullpath,Target Int,target Str
1199,C:\Users\Landon\Documents\audioWAV\Crotale.G6.R.wav,16,OTHER
1200,C:\Users\Landon\Documents\audioWAV\Crotale.G7.L.wav,16,OTHER
1201,C:\Users\Landon\Documents\audioWAV\Crotale.G7.R.wav,16,OTHER
1202,C:\Users\Landon\Documents\audioWAV\Crotale.Gb6.L.wav,16,OTHER
1203,C:\Users\Landon\Documents\audioWAV\Crotale.Gb6.R.wav,16,OTHER
1204,C:\Users\Landon\Documents\audioWAV\Crotale.Gb7.L.wav,16,OTHER
1205,C:\Users\Landon\Documents\audioWAV\Crotale.Gb7.R.wav,16,OTHER
1206,C:\Users\Landon\Documents\audioWAV\EbClarinet.A3.L.wav,10,EBCLARINET
1207,C:\Users\Landon\Documents\audioWAV\EbClarinet.A3.R.wav,10,EBCLARINET
1208,C:\Users\Landon\Documents\audioWAV\EbClarinet.A4.L.wav,10,EBCLARINET
1209,C:\Users\Landon\Documents\audioWAV\EbClarinet.A4.R.wav,10,EBCLARINET
1210,C:\Users\Landon\Documents\audioWAV\EbClarinet.A5.L.wav,10,EBCLARINET
1211,C:\Users\Landon\Documents\audioWAV\EbClarinet.A5.R.wav,10,EBCLARINET
1212,C:\Users\Landon\Documents\audioWAV\EbClarinet.A6.L.wav,10,EBCLARINET
1213,C:\Users\Landon\Documents\audioWAV\EbClarinet.A6.R.wav,10,EBCLARINET
1214,C:\Users\Landon\Documents\audioWAV\EbClarinet.Ab3.L.wav,10,EBCLARINET
1215,C:\Users\Landon\Documents\audioWAV\EbClarinet.Ab3.R.wav,10,EBCLARINET
1216,C:\Users\Landon\Documents\audioWAV\EbClarinet.Ab4.L.wav,10,EBCLARINET
1217,C:\Users\Landon\Documents\audioWAV\EbClarinet.Ab4.R.wav,10,EBCLARINET
1218,C:\Users\Landon\Documents\audioWAV\EbClarinet.Ab5.L.wav,10,EBCLARINET
1219,C:\Users\Landon\Documents\audioWAV\EbClarinet.Ab5.R.wav,10,EBCLARINET
1220,C:\Users\Landon\Documents\audioWAV\EbClarinet.Ab6.L.wav,10,EBCLARINET
1221,C:\Users\Landon\Documents\audioWAV\EbClarinet.Ab6.R.wav,10,EBCLARINET
1222,C:\Users\Landon\Documents\audioWAV\EbClarinet.B3.L.wav,10,EBCLARINET
1223,C:\Users\Landon\Documents\audioWAV\EbClarinet.B3.R.wav,10,EBCLARINET
1224,C:\Users\Landon\Documents\audioWAV\EbClarinet.B4.L.wav,10,EBCLARINET
1225,C:\Users\Landon\Documents\audioWAV\EbClarinet.B4.R.wav,10,EBCLARINET
1226,C:\Users\Landon\Documents\audioWAV\EbClarinet.B5.L.wav,10,EBCLARINET
1227,C:\Users\Landon\Documents\audioWAV\EbClarinet.B5.R.wav,10,EBCLARINET
1228,C:\Users\Landon\Documents\audioWAV\EbClarinet.Bb3.L.wav,10,EBCLARINET
1229,C:\Users\Landon\Documents\audioWAV\EbClarinet.Bb3.R.wav,10,EBCLARINET
1230,C:\Users\Landon\Documents\audioWAV\EbClarinet.Bb4.L.wav,10,EBCLARINET
1231,C:\Users\Landon\Documents\audioWAV\EbClarinet.Bb4.R.wav,10,EBCLARINET
1232,C:\Users\Landon\Documents\audioWAV\EbClarinet.Bb5.L.wav,10,EBCLARINET
1233,C:\Users\Landon\Documents\audioWAV\EbClarinet.Bb5.R.wav,10,EBCLARINET
1234,C:\Users\Landon\Documents\audioWAV\EbClarinet.C4.L.wav,10,EBCLARINET
1235,C:\Users\Landon\Documents\audioWAV\EbClarinet.C4.R.wav,10,EBCLARINET
1236,C:\Users\Landon\Documents\audioWAV\EbClarinet.C5.L.wav,10,EBCLARINET
1237,C:\Users\Landon\Documents\audioWAV\EbClarinet.C5.R.wav,10,EBCLARINET
1238,C:\Users\Landon\Documents\audioWAV\EbClarinet.C6.L.wav,10,EBCLARINET
1239,C:\Users\Landon\Documents\audioWAV\EbClarinet.C6.R.wav,10,EBCLARINET
1240,C:\Users\Landon\Documents\audioWAV\EbClarinet.D4.L.wav,10,EBCLARINET
1241,C:\Users\Landon\Documents\audioWAV\EbClarinet.D4.R.wav,10,EBCLARINET
1242,C:\Users\Landon\Documents\audioWAV\EbClarinet.D5.L.wav,10,EBCLARINET
1243,C:\Users\Landon\Documents\audioWAV\EbClarinet.D5.R.wav,10,EBCLARINET
1244,C:\Users\Landon\Documents\audioWAV\EbClarinet.D6.L.wav,10,EBCLARINET
1245,C:\Users\Landon\Documents\audioWAV\EbClarinet.D6.R.wav,10,EBCLARINET
1246,C:\Users\Landon\Documents\audioWAV\EbClarinet.Db4.L.wav,10,EBCLARINET
1247,C:\Users\Landon\Documents\audioWAV\EbClarinet.Db4.R.wav,10,EBCLARINET
1248,C:\Users\Landon\Documents\audioWAV\EbClarinet.Db5.L.wav,10,EBCLARINET
1249,C:\Users\Landon\Documents\audioWAV\EbClarinet.Db5.R.wav,10,EBCLARINET
1250,C:\Users\Landon\Documents\audioWAV\EbClarinet.Db6.L.wav,10,EBCLARINET
1251,C:\Users\Landon\Documents\audioWAV\EbClarinet.Db6.R.wav,10,EBCLARINET
1252,C:\Users\Landon\Documents\audioWAV\EbClarinet.E4.L.wav,10,EBCLARINET
1253,C:\Users\Landon\Documents\audioWAV\EbClarinet.E4.R.wav,10,EBCLARINET
1254,C:\Users\Landon\Documents\audioWAV\EbClarinet.E5.L.wav,10,EBCLARINET
1255,C:\Users\Landon\Documents\audioWAV\EbClarinet.E5.R.wav,10,EBCLARINET
1256,C:\Users\Landon\Documents\audioWAV\EbClarinet.E6.L.wav,10,EBCLARINET
1257,C:\Users\Landon\Documents\audioWAV\EbClarinet.E6.R.wav,10,EBCLARINET
1258,C:\Users\Landon\Documents\audioWAV\EbClarinet.Eb4.L.wav,10,EBCLARINET
1259,C:\Users\Landon\Documents\audioWAV\EbClarinet.Eb4.R.wav,10,EBCLARINET
1260,C:\Users\Landon\Documents\audioWAV\EbClarinet.Eb5.L.wav,10,EBCLARINET
1261,C:\Users\Landon\Documents\audioWAV\EbClarinet.Eb5.R.wav,10,EBCLARINET
1262,C:\Users\Landon\Documents\audioWAV\EbClarinet.Eb6.L.wav,10,EBCLARINET
1263,C:\Users\Landon\Documents\audioWAV\EbClarinet.Eb6.R.wav,10,EBCLARINET
1264,C:\Users\Landon\Documents\audioWAV\EbClarinet.F4.L.wav,10,EBCLARINET
1265,C:\Users\Landon\Documents\audioWAV\EbClarinet.F4.R.wav,10,EBCLARINET
1266,C:\Users\Landon\Documents\audioWAV\EbClarinet.F5.L.wav,10,EBCLARINET
1267,C:\Users\Landon\Documents\audioWAV\EbClarinet.F5.R.wav,10,EBCLARINET
1268,C:\Users\Landon\Documents\audioWAV\EbClarinet.F6.L.wav,10,EBCLARINET
1269,C:\Users\Landon\Documents\audioWAV\EbClarinet.F6.R.wav,10,EBCLARINET
1270,C:\Users\Landon\Documents\audioWAV\EbClarinet.G3.L.wav,10,EBCLARINET
1271,C:\Users\Landon\Documents\audioWAV\EbClarinet.G3.R.wav,10,EBCLARINET
1272,C:\Users\Landon\Documents\audioWAV\EbClarinet.G4.L.wav,10,EBCLARINET
1273,C:\Users\Landon\Documents\audioWAV\EbClarinet.G4.R.wav,10,EBCLARINET
1274,C:\Users\Landon\Documents\audioWAV\EbClarinet.G5.L.wav,10,EBCLARINET
1275,C:\Users\Landon\Documents\audioWAV\EbClarinet.G5.R.wav,10,EBCLARINET
1276,C:\Users\Landon\Documents\audioWAV\EbClarinet.G6.L.wav,10,EBCLARINET
1277,C:\Users\Landon\Documents\audioWAV\EbClarinet.G6.R.wav,10,EBCLARINET
1278,C:\Users\Landon\Documents\audioWAV\EbClarinet.Gb4.L.wav,10,EBCLARINET
1279,C:\Users\Landon\Documents\audioWAV\EbClarinet.Gb4.R.wav,10,EBCLARINET
1280,C:\Users\Landon\Documents\audioWAV\EbClarinet.Gb5.L.wav,10,EBCLARINET
1281,C:\Users\Landon\Documents\audioWAV\EbClarinet.Gb5.R.wav,10,EBCLARINET
1282,C:\Users\Landon\Documents\audioWAV\EbClarinet.Gb6.L.wav,10,EBCLARINET
1283,C:\Users\Landon\Documents\audioWAV\EbClarinet.Gb6.R.wav,10,EBCLARINET
1284,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.A4.L.wav,11,FLUTE
1285,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.A4.R.wav,11,FLUTE
1286,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.A5.L.wav,11,FLUTE
1287,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.A5.R.wav,11,FLUTE
1288,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.A6.L.wav,11,FLUTE
1289,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.A6.R.wav,11,FLUTE
1290,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Ab4.L.wav,11,FLUTE
1291,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Ab4.R.wav,11,FLUTE
1292,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Ab5.L.wav,11,FLUTE
1293,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Ab5.R.wav,11,FLUTE
1294,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Ab6.L.wav,11,FLUTE
1295,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Ab6.R.wav,11,FLUTE
1296,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.B3.L.wav,11,FLUTE
1297,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.B3.R.wav,11,FLUTE
1298,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.B4.L.wav,11,FLUTE
1299,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.B4.R.wav,11,FLUTE
1300,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.B5.L.wav,11,FLUTE
1301,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.B5.R.wav,11,FLUTE
1302,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.B6.L.wav,11,FLUTE
1303,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.B6.R.wav,11,FLUTE
1304,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Bb4.L.wav,11,FLUTE
1305,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Bb4.R.wav,11,FLUTE
1306,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Bb5.L.wav,11,FLUTE
1307,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Bb5.R.wav,11,FLUTE
1308,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Bb6.L.wav,11,FLUTE
1309,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Bb6.R.wav,11,FLUTE
1310,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.C4.L.wav,11,FLUTE
1311,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.C4.R.wav,11,FLUTE
1312,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.C5.L.wav,11,FLUTE
1313,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.C5.R.wav,11,FLUTE
1314,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.C6.L.wav,11,FLUTE
1315,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.C6.R.wav,11,FLUTE
1316,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.C7.L.wav,11,FLUTE
1317,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.C7.R.wav,11,FLUTE
1318,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.D4.L.wav,11,FLUTE
1319,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.D4.R.wav,11,FLUTE
1320,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.D5.L.wav,11,FLUTE
1321,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.D5.R.wav,11,FLUTE
1322,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.D6.L.wav,11,FLUTE
1323,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.D6.R.wav,11,FLUTE
1324,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Db4.L.wav,11,FLUTE
1325,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Db4.R.wav,11,FLUTE
1326,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Db5.L.wav,11,FLUTE
1327,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Db5.R.wav,11,FLUTE
1328,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Db6.L.wav,11,FLUTE
1329,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Db6.R.wav,11,FLUTE
1330,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Db7.L.wav,11,FLUTE
1331,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Db7.R.wav,11,FLUTE
1332,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.E4.L.wav,11,FLUTE
1333,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.E4.R.wav,11,FLUTE
1334,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.E5.L.wav,11,FLUTE
1335,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.E5.R.wav,11,FLUTE
1336,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.E6.L.wav,11,FLUTE
1337,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.E6.R.wav,11,FLUTE
1338,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Eb4.L.wav,11,FLUTE
1339,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Eb4.R.wav,11,FLUTE
1340,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Eb5.L.wav,11,FLUTE
1341,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Eb5.R.wav,11,FLUTE
1342,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Eb6.L.wav,11,FLUTE
1343,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Eb6.R.wav,11,FLUTE
1344,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.F4.L.wav,11,FLUTE
1345,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.F4.R.wav,11,FLUTE
1346,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.F5.L.wav,11,FLUTE
1347,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.F5.R.wav,11,FLUTE
1348,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.F6.L.wav,11,FLUTE
1349,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.F6.R.wav,11,FLUTE
1350,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.G4.L.wav,11,FLUTE
1351,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.G4.R.wav,11,FLUTE
1352,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.G5.L.wav,11,FLUTE
1353,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.G5.R.wav,11,FLUTE
1354,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.G6.L.wav,11,FLUTE
1355,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.G6.R.wav,11,FLUTE
1356,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Gb4.L.wav,11,FLUTE
1357,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Gb4.R.wav,11,FLUTE
1358,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Gb5.L.wav,11,FLUTE
1359,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Gb5.R.wav,11,FLUTE
1360,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Gb6.L.wav,11,FLUTE
1361,C:\Users\Landon\Documents\audioWAV\Flute.nonvib.Gb6.R.wav,11,FLUTE
1362,C:\Users\Landon\Documents\audioWAV\Flute.vib.A4.L.wav,11,FLUTE
1363,C:\Users\Landon\Documents\audioWAV\Flute.vib.A4.R.wav,11,FLUTE
1364,C:\Users\Landon\Documents\audioWAV\Flute.vib.A5.L.wav,11,FLUTE
1365,C:\Users\Landon\Documents\audioWAV\Flute.vib.A5.R.wav,11,FLUTE
1366,C:\Users\Landon\Documents\audioWAV\Flute.vib.A6.L.wav,11,FLUTE
1367,C:\Users\Landon\Documents\audioWAV\Flute.vib.A6.R.wav,11,FLUTE
1368,C:\Users\Landon\Documents\audioWAV\Flute.vib.Ab4.L.wav,11,FLUTE
1369,C:\Users\Landon\Documents\audioWAV\Flute.vib.Ab4.R.wav,11,FLUTE
1370,C:\Users\Landon\Documents\audioWAV\Flute.vib.Ab5.L.wav,11,FLUTE
1371,C:\Users\Landon\Documents\audioWAV\Flute.vib.Ab5.R.wav,11,FLUTE
1372,C:\Users\Landon\Documents\audioWAV\Flute.vib.Ab6.L.wav,11,FLUTE
1373,C:\Users\Landon\Documents\audioWAV\Flute.vib.Ab6.R.wav,11,FLUTE
1374,C:\Users\Landon\Documents\audioWAV\Flute.vib.B3.L.wav,11,FLUTE
1375,C:\Users\Landon\Documents\audioWAV\Flute.vib.B3.R.wav,11,FLUTE
1376,C:\Users\Landon\Documents\audioWAV\Flute.vib.B4.L.wav,11,FLUTE
1377,C:\Users\Landon\Documents\audioWAV\Flute.vib.B4.R.wav,11,FLUTE
1378,C:\Users\Landon\Documents\audioWAV\Flute.vib.B5.L.wav,11,FLUTE
1379,C:\Users\Landon\Documents\audioWAV\Flute.vib.B5.R.wav,11,FLUTE
1380,C:\Users\Landon\Documents\audioWAV\Flute.vib.B6.L.wav,11,FLUTE
1381,C:\Users\Landon\Documents\audioWAV\Flute.vib.B6.R.wav,11,FLUTE
1382,C:\Users\Landon\Documents\audioWAV\Flute.vib.Bb4.L.wav,11,FLUTE
1383,C:\Users\Landon\Documents\audioWAV\Flute.vib.Bb4.R.wav,11,FLUTE
1384,C:\Users\Landon\Documents\audioWAV\Flute.vib.Bb5.L.wav,11,FLUTE
1385,C:\Users\Landon\Documents\audioWAV\Flute.vib.Bb5.R.wav,11,FLUTE
1386,C:\Users\Landon\Documents\audioWAV\Flute.vib.Bb6.L.wav,11,FLUTE
1387,C:\Users\Landon\Documents\audioWAV\Flute.vib.Bb6.R.wav,11,FLUTE
1388,C:\Users\Landon\Documents\audioWAV\Flute.vib.C4.L.wav,11,FLUTE
1389,C:\Users\Landon\Documents\audioWAV\Flute.vib.C4.R.wav,11,FLUTE
1390,C:\Users\Landon\Documents\audioWAV\Flute.vib.C5.L.wav,11,FLUTE
1391,C:\Users\Landon\Documents\audioWAV\Flute.vib.C5.R.wav,11,FLUTE
1392,C:\Users\Landon\Documents\audioWAV\Flute.vib.C6.L.wav,11,FLUTE
1393,C:\Users\Landon\Documents\audioWAV\Flute.vib.C6.R.wav,11,FLUTE
1394,C:\Users\Landon\Documents\audioWAV\Flute.vib.D4.L.wav,11,FLUTE
1395,C:\Users\Landon\Documents\audioWAV\Flute.vib.D4.R.wav,11,FLUTE
1396,C:\Users\Landon\Documents\audioWAV\Flute.vib.D5.L.wav,11,FLUTE
1397,C:\Users\Landon\Documents\audioWAV\Flute.vib.D5.R.wav,11,FLUTE
1398,C:\Users\Landon\Documents\audioWAV\Flute.vib.D6.L.wav,11,FLUTE
1399,C:\Users\Landon\Documents\audioWAV\Flute.vib.D6.R.wav,11,FLUTE
1400,C:\Users\Landon\Documents\audioWAV\Flute.vib.Db4.L.wav,11,FLUTE
1401,C:\Users\Landon\Documents\audioWAV\Flute.vib.Db4.R.wav,11,FLUTE
1402,C:\Users\Landon\Documents\audioWAV\Flute.vib.Db5.L.wav,11,FLUTE
1403,C:\Users\Landon\Documents\audioWAV\Flute.vib.Db5.R.wav,11,FLUTE
1404,C:\Users\Landon\Documents\audioWAV\Flute.vib.Db6.L.wav,11,FLUTE
1405,C:\Users\Landon\Documents\audioWAV\Flute.vib.Db6.R.wav,11,FLUTE
1406,C:\Users\Landon\Documents\audioWAV\Flute.vib.Db7.L.wav,11,FLUTE
1407,C:\Users\Landon\Documents\audioWAV\Flute.vib.Db7.R.wav,11,FLUTE
1408,C:\Users\Landon\Documents\audioWAV\Flute.vib.E4.L.wav,11,FLUTE
1409,C:\Users\Landon\Documents\audioWAV\Flute.vib.E4.R.wav,11,FLUTE
1410,C:\Users\Landon\Documents\audioWAV\Flute.vib.E5.L.wav,11,FLUTE
1411,C:\Users\Landon\Documents\audioWAV\Flute.vib.E5.R.wav,11,FLUTE
1412,C:\Users\Landon\Documents\audioWAV\Flute.vib.E6.L.wav,11,FLUTE
1413,C:\Users\Landon\Documents\audioWAV\Flute.vib.E6.R.wav,11,FLUTE
1414,C:\Users\Landon\Documents\audioWAV\Flute.vib.Eb4.L.wav,11,FLUTE
1415,C:\Users\Landon\Documents\audioWAV\Flute.vib.Eb4.R.wav,11,FLUTE
1416,C:\Users\Landon\Documents\audioWAV\Flute.vib.Eb5.L.wav,11,FLUTE
1417,C:\Users\Landon\Documents\audioWAV\Flute.vib.Eb5.R.wav,11,FLUTE
1418,C:\Users\Landon\Documents\audioWAV\Flute.vib.Eb6.L.wav,11,FLUTE
1419,C:\Users\Landon\Documents\audioWAV\Flute.vib.Eb6.R.wav,11,FLUTE
1420,C:\Users\Landon\Documents\audioWAV\Flute.vib.F4.L.wav,11,FLUTE
1421,C:\Users\Landon\Documents\audioWAV\Flute.vib.F4.R.wav,11,FLUTE
1422,C:\Users\Landon\Documents\audioWAV\Flute.vib.F5.L.wav,11,FLUTE
1423,C:\Users\Landon\Documents\audioWAV\Flute.vib.F5.R.wav,11,FLUTE
1424,C:\Users\Landon\Documents\audioWAV\Flute.vib.F6.L.wav,11,FLUTE
1425,C:\Users\Landon\Documents\audioWAV\Flute.vib.F6.R.wav,11,FLUTE
1426,C:\Users\Landon\Documents\audioWAV\Flute.vib.G4.L.wav,11,FLUTE
1427,C:\Users\Landon\Documents\audioWAV\Flute.vib.G4.R.wav,11,FLUTE
1428,C:\Users\Landon\Documents\audioWAV\Flute.vib.G5.L.wav,11,FLUTE
1429,C:\Users\Landon\Documents\audioWAV\Flute.vib.G5.R.wav,11,FLUTE
1430,C:\Users\Landon\Documents\audioWAV\Flute.vib.G6.L.wav,11,FLUTE
1431,C:\Users\Landon\Documents\audioWAV\Flute.vib.G6.R.wav,11,FLUTE
1432,C:\Users\Landon\Documents\audioWAV\Flute.vib.Gb4.L.wav,11,FLUTE
1433,C:\Users\Landon\Documents\audioWAV\Flute.vib.Gb4.R.wav,11,FLUTE
1434,C:\Users\Landon\Documents\audioWAV\Flute.vib.Gb5.L.wav,11,FLUTE
1435,C:\Users\Landon\Documents\audioWAV\Flute.vib.Gb5.R.wav,11,FLUTE
1436,C:\Users\Landon\Documents\audioWAV\Flute.vib.Gb6.L.wav,11,FLUTE
1437,C:\Users\Landon\Documents\audioWAV\Flute.vib.Gb6.R.wav,11,FLUTE
1438,C:\Users\Landon\Documents\audioWAV\hihat.bell.L.wav,12,HIHAT
1439,C:\Users\Landon\Documents\audioWAV\hihat.bell.R.wav,12,HIHAT
1440,C:\Users\Landon\Documents\audioWAV\hihat.footclose.L.wav,12,HIHAT
1441,C:\Users\Landon\Documents\audioWAV\hihat.footclose.R.wav,12,HIHAT
1442,C:\Users\Landon\Documents\audioWAV\hihat.footsplash.L.wav,12,HIHAT
1443,C:\Users\Landon\Documents\audioWAV\hihat.footsplash.R.wav,12,HIHAT
1444,C:\Users\Landon\Documents\audioWAV\hihat.normal.L.wav,12,HIHAT
1445,C:\Users\Landon\Documents\audioWAV\hihat.normal.R.wav,12,HIHAT
1446,C:\Users\Landon\Documents\audioWAV\hihat.shoulder.L.wav,12,HIHAT
1447,C:\Users\Landon\Documents\audioWAV\hihat.shoulder.R.wav,12,HIHAT
1448,C:\Users\Landon\Documents\audioWAV\Horn.A2.L.wav,13,HORN
1449,C:\Users\Landon\Documents\audioWAV\Horn.A2.R.wav,13,HORN
1450,C:\Users\Landon\Documents\audioWAV\Horn.A3.L.wav,13,HORN
1451,C:\Users\Landon\Documents\audioWAV\Horn.A3.R.wav,13,HORN
1452,C:\Users\Landon\Documents\audioWAV\Horn.A4.L.wav,13,HORN
1453,C:\Users\Landon\Documents\audioWAV\Horn.A4.R.wav,13,HORN
1454,C:\Users\Landon\Documents\audioWAV\Horn.Ab2.L.wav,13,HORN
1455,C:\Users\Landon\Documents\audioWAV\Horn.Ab2.R.wav,13,HORN
1456,C:\Users\Landon\Documents\audioWAV\Horn.Ab3.L.wav,13,HORN
1457,C:\Users\Landon\Documents\audioWAV\Horn.Ab3.R.wav,13,HORN
1458,C:\Users\Landon\Documents\audioWAV\Horn.Ab4.L.wav,13,HORN
1459,C:\Users\Landon\Documents\audioWAV\Horn.Ab4.R.wav,13,HORN
1460,C:\Users\Landon\Documents\audioWAV\Horn.B1.L.wav,13,HORN
1461,C:\Users\Landon\Documents\audioWAV\Horn.B1.R.wav,13,HORN
1462,C:\Users\Landon\Documents\audioWAV\Horn.B2.L.wav,13,HORN
1463,C:\Users\Landon\Documents\audioWAV\Horn.B2.R.wav,13,HORN
1464,C:\Users\Landon\Documents\audioWAV\Horn.B3.L.wav,13,HORN
1465,C:\Users\Landon\Documents\audioWAV\Horn.B3.R.wav,13,HORN
1466,C:\Users\Landon\Documents\audioWAV\Horn.B4.L.wav,13,HORN
1467,C:\Users\Landon\Documents\audioWAV\Horn.B4.R.wav,13,HORN
1468,C:\Users\Landon\Documents\audioWAV\Horn.Bb1.L.wav,13,HORN
1469,C:\Users\Landon\Documents\audioWAV\Horn.Bb1.R.wav,13,HORN
1470,C:\Users\Landon\Documents\audioWAV\Horn.Bb2.L.wav,13,HORN
1471,C:\Users\Landon\Documents\audioWAV\Horn.Bb2.R.wav,13,HORN
1472,C:\Users\Landon\Documents\audioWAV\Horn.Bb3.L.wav,13,HORN
1473,C:\Users\Landon\Documents\audioWAV\Horn.Bb3.R.wav,13,HORN
1474,C:\Users\Landon\Documents\audioWAV\Horn.Bb4.L.wav,13,HORN
1475,C:\Users\Landon\Documents\audioWAV\Horn.Bb4.R.wav,13,HORN
1476,C:\Users\Landon\Documents\audioWAV\Horn.C2.L.wav,13,HORN
1477,C:\Users\Landon\Documents\audioWAV\Horn.C2.R.wav,13,HORN
1478,C:\Users\Landon\Documents\audioWAV\Horn.C3.L.wav,13,HORN
1479,C:\Users\Landon\Documents\audioWAV\Horn.C3.R.wav,13,HORN
1480,C:\Users\Landon\Documents\audioWAV\Horn.C4.L.wav,13,HORN
1481,C:\Users\Landon\Documents\audioWAV\Horn.C4.R.wav,13,HORN
1482,C:\Users\Landon\Documents\audioWAV\Horn.C5.L.wav,13,HORN
1483,C:\Users\Landon\Documents\audioWAV\Horn.C5.R.wav,13,HORN
1484,C:\Users\Landon\Documents\audioWAV\Horn.D2.L.wav,13,HORN
1485,C:\Users\Landon\Documents\audioWAV\Horn.D2.R.wav,13,HORN
1486,C:\Users\Landon\Documents\audioWAV\Horn.D3.L.wav,13,HORN
1487,C:\Users\Landon\Documents\audioWAV\Horn.D3.R.wav,13,HORN
1488,C:\Users\Landon\Documents\audioWAV\Horn.D4.L.wav,13,HORN
1489,C:\Users\Landon\Documents\audioWAV\Horn.D4.R.wav,13,HORN
1490,C:\Users\Landon\Documents\audioWAV\Horn.D5.L.wav,13,HORN
1491,C:\Users\Landon\Documents\audioWAV\Horn.D5.R.wav,13,HORN
1492,C:\Users\Landon\Documents\audioWAV\Horn.Db2.L.wav,13,HORN
1493,C:\Users\Landon\Documents\audioWAV\Horn.Db2.R.wav,13,HORN
1494,C:\Users\Landon\Documents\audioWAV\Horn.Db3.L.wav,13,HORN
1495,C:\Users\Landon\Documents\audioWAV\Horn.Db3.R.wav,13,HORN
1496,C:\Users\Landon\Documents\audioWAV\Horn.Db4.L.wav,13,HORN
